. - Down,. - Up,5 - Down,5 - Up,a - Down,a - Up,e - Down,e - Up,i - Down,i - Up,l - Down,n - Down,n - Up,o - Down,o - Up,r - Down,r - Up,t - Down,t - Up,t - i Down,i - e Down,e - 5 Down,5 - r Down,r - o Down,o - a Down,a - n Down,n - l Down,. - t Up,t - i Up,i - e Up,e - 5 Up,5 - r Up,r - o Up,o - a Up,a - n Up
2.10E-05,0.145855904,0.77768302,0.839900017,1.391885996,1.551518917,0.488085985,0.631548882,0.280024052,0.367769003,1.639843941,1.475948095,1.575404882,1.239964962,1.42378211,1.077016115,1.215944052,0.120007992,0.175755024,0.16001606,0.208061934,0.289597034,0.299333096,0.162948847,0.151921034,0.084062099,0.163895845,0.02989912,0.192013979,0.263779879,0.208351135,0.376044035,0.207838058,0.127736807,0.023885965
1.79E-05,0.143983841,1.030293941,1.127990961,1.696054935,1.760123968,0.568296909,0.697921038,0.348405838,0.456024885,1.935978889,1.700525999,1.855975866,1.520258904,1.703439951,1.313920021,1.4398489,0.202597857,0.272101879,0.145807981,0.219891071,0.461997032,0.28362608,0.206338882,0.175796032,0.004471064,0.23545289,0.128118038,0.183923006,0.241896152,0.430069923,0.311857939,0.263591051,0.056684017,0.095851898
1.72E-05,0.145974159,0.919239998,1.023281097,1.703395128,1.839146137,0.471464157,0.598843098,0.277931213,0.367181063,1.99921298,1.791215181,1.903321028,1.559427023,1.727351189,1.27922821,1.423278093,0.11146903,0.167005062,0.166462183,0.193532944,0.447775841,0.359988213,0.280198812,0.143968105,0.087820053,0.207997799,0.021030903,0.200176001,0.231662035,0.424438,0.399996996,0.304073095,0.111794949,0.064174891
1.81E-05,0.104010105,1.120074034,1.210493088,1.63205409,1.760148048,0.760060072,0.91187501,0.288343906,0.399904966,1.872066975,1.712233067,1.815773964,1.496206999,1.682163,1.352072001,1.480116129,0.144062042,0.21301198,0.144281864,0.471716166,0.360013962,0.231997967,0.144134998,0.135847092,0.080178976,0.159833908,0.109001875,0.186892986,0.511970043,0.298618078,0.269623041,0.202046871,0.077985048,0.055625916
2.00E-05,0.127972126,0.887927055,1.001348019,1.550179958,1.703840017,0.56943512,0.701786041,0.336166143,0.44798708,1.800402164,1.616115093,1.716511965,1.372006178,1.527925968,1.159965992,1.301083088,0.191997051,0.248058081,0.144169092,0.233268976,0.318491936,0.272038937,0.212040186,0.17817378,0.065935135,0.184287071,0.120085955,0.199928999,0.253798962,0.299561977,0.299735069,0.22684288,0.175914049,0.012671947
2.60E-05,0.10355401,0.881390095,0.959594011,1.463654995,1.612383127,0.551774025,0.680792093,0.365360022,0.465077162,1.738507986,1.559724092,1.647624016,1.279435158,1.431607962,1.119976997,1.247653008,0.151393175,0.223624945,0.213966846,0.186414003,0.32961607,0.238586903,0.15945816,0.184219837,0.096069098,0.178783894,0.120070934,0.241452217,0.215714931,0.278801918,0.288058996,0.183954954,0.180775166,0.035240889
2.00E-05,0.13604188,0.904134989,0.996480942,1.497276068,1.639991999,0.513880014,0.624027014,0.33605504,0.440057039,1.761715889,1.611809969,1.687937975,1.34414506,1.512022972,1.176012039,1.312626839,0.16801095,0.231055021,0.16804409,0.177824974,0.390254974,0.27187705,0.16813302,0.153131008,0.114533901,0.14990592,0.095013142,0.209002018,0.183969975,0.372453928,0.316145897,0.199396133,0.127969027,0.047945976
2.00E-05,0.11649704,0.797985077,0.881380081,1.385072947,1.497326136,0.498805046,0.625242949,0.305318117,0.425076962,1.646425962,1.457318068,1.521120071,1.21340704,1.361384153,1.041478157,1.161368132,0.145215034,0.209385157,0.160103083,0.193486929,0.299180031,0.24349308,0.171928883,0.171665907,0.072245121,0.189107895,0.092888117,0.215691805,0.200165987,0.256137133,0.27998805,0.200016022,0.135941982,0.023793936
2.50E-05,0.115904093,0.813535929,0.932299137,1.880069017,2.037416935,0.477923155,0.621458054,0.29363513,0.400511026,2.162832975,1.997817039,2.078756094,1.669486046,1.837651968,1.429887056,1.565513134,0.149444103,0.217374086,0.144191027,0.184288025,0.335612774,0.616351128,0.239598989,0.210582972,0.117748022,0.165015936,0.101469994,0.18313694,0.220947027,0.310841084,0.633213997,0.272138834,0.199764967,0.041339159
2.00E-05,0.13608408,0.976253986,1.057811975,1.495968103,1.623867035,0.680064201,0.824001074,0.480375051,0.584251165,1.757130146,1.560379028,1.647953033,1.357742071,1.524141073,1.192403078,1.288115025,0.277729034,0.36820507,0.202646017,0.19968915,0.296189785,0.216149092,0.165338993,0.138226032,0.064410925,0.196751118,0.232120991,0.216046095,0.239749908,0.233810902,0.230303049,0.236026049,0.099725962,0.024085999
1.91E-05,0.133646965,0.822603941,0.90269804,1.398472071,1.502294064,0.526551962,0.682255983,0.326629877,0.430594921,1.670759916,1.46273303,1.582509995,1.254715919,1.414965868,1.046591043,1.180866003,0.174718857,0.249789,0.15191102,0.199922085,0.296051979,0.223987103,0.208124876,0.143756151,0.06426096,0.208026886,0.116142035,0.180805922,0.251661062,0.220442057,0.278167963,0.234099865,0.087328196,0.080215931
2.00E-05,0.127978086,0.83200717,0.919915199,1.428730011,1.536015987,0.55205512,0.704089165,0.3598001,0.463890076,1.671990156,1.48797822,1.607953072,1.256144047,1.422963142,1.075019121,1.20800209,0.200024128,0.263856173,0.159775972,0.19225502,0.279952049,0.243011951,0.181124926,0.172585964,0.059248209,0.184011936,0.135878086,0.200033903,0.240199089,0.215826035,0.288086891,0.214961052,0.113052845,0.071937084
2.10E-05,0.147352934,0.995653868,1.111867905,1.695658922,1.815423012,0.464694977,0.623883963,0.305580854,0.407762051,1.951688051,1.759976864,1.863700867,1.551751852,1.711678982,1.311969042,1.43988204,0.135885954,0.19984293,0.169694901,0.159114122,0.530958891,0.316315174,0.23978281,0.14390707,0.064317942,0.191711187,0.052489996,0.207919121,0.216121912,0.487983942,0.328014135,0.271796942,0.10374403,0.048277855
2.10E-05,0.127943993,0.863842964,0.943804026,1.422334909,1.539295912,0.56801796,0.711694002,0.376025915,0.495631933,1.699614048,1.527851105,1.62350297,1.288162947,1.431871891,1.111654997,1.231595993,0.208833933,0.263767004,0.167191982,0.191992044,0.295825005,0.247812033,0.17650795,0.134171963,0.105516195,0.171762943,0.135823011,0.231864929,0.216062069,0.232110023,0.287791967,0.200275898,0.107424021,0.084207058
